name,dob,height,reach,weight_lbs,stance,fights_in_ufc,last_fight_date,last_weight_lbs,global_elo,peak_elo,win_streak,loss_streak,sum_win_elo,count_win_elo,total_fight_time_sec,deep_water_fights,total_finishes,late_finishes,champ_finishes,ko_losses,late_losses,total_decisions,dec_wins,all_time_slpm,ema_slpm,all_time_sapm,ema_sapm,all_time_str_att_rate,ema_str_att_rate,all_time_sig_acc,ema_sig_acc,all_time_sig_def,ema_sig_def,all_time_sig_to_total,ema_sig_to_total,all_time_head_hunter,ema_head_hunter,all_time_body_snatcher,ema_body_snatcher,all_time_leg_kicker,ema_leg_kicker,all_time_dist_pct,ema_dist_pct,all_time_clinch_pct,ema_clinch_pct,all_time_gnp_pct,ema_gnp_pct,all_time_kd_yield,ema_kd_yield,all_time_head_def,ema_head_def,all_time_body_def,ema_body_def,all_time_leg_def,ema_leg_def,all_time_chin_vuln,ema_chin_vuln,all_time_sprawl_def,ema_sprawl_def,all_time_td_absorbed_pm,ema_td_absorbed_pm,all_time_sub_danger,ema_sub_danger,all_time_sweeps_absorbed,ema_sweeps_absorbed,all_time_td_att_rate_15m,ema_td_att_rate_15m,all_time_td_landed_rate_15m,ema_td_landed_rate_15m,all_time_td_acc,ema_td_acc,all_time_ctrl_ratio,ema_ctrl_ratio,all_time_ctrl_per_td,ema_ctrl_per_td,all_time_sub_att_rate_15m,ema_sub_att_rate_15m,all_time_sub_agg,ema_sub_agg,all_time_sweep_rate_15m,ema_sweep_rate_15m,all_time_fight_time_sec,ema_fight_time_sec,all_time_opp_elo,ema_opp_elo,all_time_fights_per_year,ema_fights_per_year,primary_weight,div_elo_json,peak_div_elo_json,strike_elo,grapple_elo
Eddie Sanchez,1982-11-04 00:00:00,187.96,187.96,230.0,Orthodox,6,2008-12-10 00:00:00,265.0,1171.9702232980053,1248.7537998843984,0,2,3600.0,3,0.0,2,5,1,0,2,1,0,0,3.4415747858510293,3.3193561684347497,3.70289883440759,3.424301692860314,8.304495536430196,7.743422965690072,0.39929486200710007,0.41730716069588114,0.4341777441777442,0.4507424696654696,0.5559483831487578,0.497339190493997,0.913145461948569,0.9044323408978127,0.05773902227990482,0.07013436242699544,0.029115515771526004,0.02963504667519181,0.40614629273165853,0.41841948536829016,0.3792406780211658,0.39734526154333466,0.2146130292471756,0.18423525308837502,3.0530971806052443,3.6455306548013837,0.535149491031844,0.5449715014397366,0.32626262626262625,0.3684245454545454,0.3860780423280423,0.35500833333333326,0.021271451730949797,0.03176437790354268,0.45833333333333337,0.6750999999999998,0.08521514530901672,0.08137789126277697,0.060240963855421686,0.1239759036144578,0.0,0.0,3.5841980264745956,5.244561910408881,1.1789149336353077,1.7754525969954846,0.19334563093530097,0.2945958871353419,0.2580001206627208,0.26846530750884673,401.7316017316017,576.6868818181817,0.0,0.0,0.0,0.0,0.4518072289156626,0.9298192771084336,530.1666666666666,611.84318,1196.2673605073323,1194.0636505946713,1.930068839868321,2.2798624234147775,265.0,"{""Heavyweight"": 1171.8942583075711}","{""Heavyweight"": 1248.7537998843984}",991.8361168749973,1031.4968625852077
Curt Warburton,,182.88,185.42000000000002,155.0,Orthodox,3,2011-06-26 00:00:00,155.0,1169.20032014089,1221.5820625514066,0,1,1200.0,1,0.0,2,0,0,0,0,1,0,0,2.2474576271186444,2.4847118644067794,4.211676082862524,4.471841807909604,6.964971751412429,6.9338079096045195,0.36341204397801097,0.40601480509745125,0.48580654887828695,0.4385996702703491,0.6316447779862414,0.6415947467166978,0.7504497751124438,0.6848703148425788,0.10773988005997001,0.145289167916042,0.1418103448275862,0.1698405172413793,0.7703703703703704,0.7246666666666666,0.14444444444444443,0.19677777777777775,0.08518518518518517,0.07855555555555555,0.0,0.0,0.614709595959596,0.5956628787878787,0.05555555555555554,0.08166666666666664,0.4814814814814815,0.42444444444444446,0.030030030030030033,0.0900900900900901,0.9444444444444445,0.9183333333333332,0.02222222222222222,0.03266666666666666,0.21393596986817326,0.21787570621468924,0.0,0.0,3.333333333333333,2.9399999999999995,1.6666666666666665,1.3299999999999998,0.2953203089504771,0.2763743752839618,0.3555555555555555,0.36742222222222215,180.2660753880266,230.91308203991125,0.6666666666666667,0.9799999999999999,0.08565310492505354,0.12591006423982867,0.0,0.0,639.3333333333333,665.4,1251.2012407996663,1248.6050777234732,1.9286758563074353,2.833552631578947,155.0,"{""Lightweight"": 1168.7240299383507}","{""Lightweight"": 1221.2484312479892}",1003.3525135762288,1000.7327286506154
Marcin Prachnio,1988-07-14 00:00:00,190.5,185.42000000000002,205.0,Orthodox,11,2025-07-19 00:00:00,205.0,1064.520362542146,1200.0,0,2,4631.465103270103,4,0.0,6,4,0,0,3,3,0,0,5.269880777567789,5.218265420224466,3.6156914999616165,2.579698928208624,9.612489943906427,9.400905482040063,0.5456638127298833,0.560743232972204,0.536139428842178,0.5900401761258635,0.7313537757396185,0.6611376540146354,0.5014740486951651,0.536235254337648,0.2505059247015484,0.2766848135792375,0.2480200266032865,0.18707993208311435,0.8141762404983541,0.7569460840096818,0.17593724961513585,0.21380112255402461,0.009886509886509886,0.03084264478764478,0.15382248884786953,0.199067681895093,0.6397800463581876,0.6595977194876168,0.2503099173553719,0.45719425352272725,0.2373737373737374,0.4133709733333333,0.07764193647298086,0.021323315449156065,0.5881542699724518,0.5177703909090907,0.15864788194672053,0.27918978634312275,0.05884317201009517,0.1936416580779059,0.0,0.0,0.46317186463171867,0.4747938335766422,0.0909090909090909,0.48999999999999994,0.08264462809917356,0.44545454545454544,0.0439056281295692,0.03166271542043007,180.0,134.497192736,0.0,0.0,0.0,0.0,0.0,0.0,585.5454545454546,624.8967559765999,1182.1475104947408,1194.7070247791773,1.542182081524331,1.650688474097401,205.0,"{""Light Heavyweight"": 1068.1265404394803}","{""Light Heavyweight"": 1169.61731167963}",1014.7859524139341,940.3943210441569
JJ Ambrose,1987-02-06 00:00:00,177.8,181.64664388762338,170.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,{},{},,
Anthony Macias,1969-02-09 00:00:00,175.26,181.64664388762338,185.0,Switch,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,{},{},,
Alex Chambers,1978-10-25 00:00:00,160.02,160.02,115.0,Southpaw,5,2018-09-22 00:00:00,115.0,1051.3311389178696,1200.0,0,3,1150.59937738791,1,0.0,3,0,0,0,0,2,0,0,2.8928404622511272,2.85090394706563,5.37801117701607,5.340016638272071,5.379536804028135,5.191147341546035,0.585853836882531,0.5957807352462748,0.4691934965619176,0.45516543859649117,0.7708708773910589,0.8119648500770784,0.6964068672559791,0.7251167232741231,0.13974791556286775,0.1227383876634784,0.16384521718115316,0.15214488906239831,0.6401010101010101,0.6382969696969696,0.28101010101010104,0.27636136363636354,0.07888888888888888,0.08534166666666666,0.0,0.0,0.5359024537106729,0.5156269406392693,0.2870550465899303,0.25351788348602294,0.46029526029526024,0.48893729603729597,0.0,0.0,0.5142857142857143,0.4654999999999999,0.2737553937397985,0.32695179037488253,0.2872580911964822,0.36873287677912997,0.4,1.4,4.235668641628872,3.5905665063335213,1.8671646596690064,1.8104896644986797,0.3729256107052296,0.37693552760412735,0.17586179713474767,0.1815766255434052,99.33312216239047,85.06932372505543,0.725144863414495,0.9767550595153139,0.7178571428571429,0.8951249999999998,0.0,0.0,546.0,462.62179999999995,1209.1013568010442,1208.8680647059605,1.4343848382211555,1.7475313869271667,115.0,"{""Strawweight"": 1051.3311389178696}","{""Strawweight"": 1170.2282111234695}",992.5892797098873,952.6621531015044
Daniel Barez,1988-12-10 00:00:00,167.64000000000001,167.64000000000001,125.0,Orthodox,4,2026-05-16 00:00:00,125.0,1090.3356094084304,1200.0,0,2,1199.86099175456,1,0.0,3,0,0,0,0,2,0,0,4.941252860058128,5.244533955846887,7.2594871477748235,7.507264349761918,9.96068682621153,10.459112856347781,0.498113931966973,0.5070879354976606,0.5081020313480236,0.5155051722230363,0.9488436400201106,0.962836349924585,0.7349864630583989,0.7252374719959467,0.16814642854315592,0.17853024200251735,0.09686710839844524,0.09623228600153574,0.958974235820095,0.9671978482487001,0.018637704478412443,0.03448645749530705,0.022388059701492533,0.04388059701492537,1.75379371104396,2.1141036302706437,0.5974615662115663,0.599565243090243,0.2813390313390313,0.2553846153846153,0.2639277389277389,0.29792237762237755,0.0,0.0,0.6375,0.6442499999999999,0.12769876115680334,0.15200482344938468,0.10859048090202626,0.13595386803537193,0.25,1.0,2.1831210191082806,4.9127388535031855,0.536624203821656,1.1025477707006368,0.12966476913345984,0.23402909550917142,0.05247711953497,0.05179835322490878,217.27272727272725,158.92636363636362,0.0,0.0,0.0,0.0,0.0,0.0,697.75,637.808,1187.539708873168,1174.7193081893765,0.9671084523179975,1.1247870552239931,125.0,"{""Flyweight"": 1090.0529018923867}","{""Flyweight"": 1172.1225156136502}",991.3755895363907,981.6897052501924
David Hood,,182.88,181.64664388762338,200.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,{},{},,
Kevin Vallejos,2001-12-08 00:00:00,170.18,172.72,145.0,Switch,4,2026-03-14 00:00:00,145.0,1420.953724599836,1420.953724599836,4,0,5109.891579721337,4,0.0,1,3,0,0,0,0,0,0,5.9175306049378245,6.096512875596912,3.09383381120772,3.0606322949982085,11.066696408097256,10.86859117998479,0.5477692683751636,0.5632384139796803,0.6050443458980045,0.6238797117516629,0.811309014544606,0.7654637940421559,0.7222117462837987,0.6953307088350755,0.14193469906488465,0.1440466813329804,0.13585355465131665,0.16062260983194385,0.7279761904761906,0.7082999999999999,0.10694444444444445,0.1428333333333333,0.1650793650793651,0.18316666666666664,4.401872291163972,5.1394500943740065,0.7601010101010102,0.7793212121212121,0.29227941176470584,0.34336029411764696,0.703125,0.6906874999999999,0.0,0.0,0.9722222222222222,0.9836666666666665,0.016666666666666663,0.03266666666666666,0.0,0.0,0.0,0.0,1.8284061696658096,2.93586118251928,0.5,0.9799999999999999,0.09803921568627454,0.19215686274509805,0.12832552105932749,0.12218829423652262,336.30952380952385,321.13,0.0,0.0,0.0,0.0,0.0,0.0,422.75,342.7169999999999,1277.4728949303342,1264.3650918660442,2.340623192596877,3.057112492770387,145.0,"{""Featherweight"": 1419.2548390092068}","{""Featherweight"": 1419.2548390092068}",1081.6656511152976,1010.9619521945169
Shane Nelson,1984-11-29 00:00:00,175.26,177.8,155.0,Southpaw,4,2009-12-12 00:00:00,155.0,1183.2290193080512,1282.0922151413943,0,2,2367.7497548248584,2,0.0,3,1,0,0,0,2,0,0,2.671212121212121,2.0229393939393936,3.4636363636363634,3.0820181818181815,7.274242424242424,5.873187878787879,0.335709790673026,0.31848519475357706,0.6097146957802696,0.62434017813526,0.48484299516908214,0.40354347826086956,0.8605988341282459,0.8764618441971382,0.10048357180710123,0.11938659247482775,0.03891759406465289,0.061318229994700574,0.48392857142857143,0.4756,0.15357142857142858,0.14679999999999999,0.3625,0.3776,4.901960784313726,9.607843137254902,0.7886904761904762,0.7649999999999999,0.24545454545454545,0.2982484848484848,0.10294117647058823,0.4117647058823529,0.0,0.0,0.55,0.7959999999999998,0.08333333333333333,0.09086666666666665,0.0,0.0,0.0,0.0,5.5,6.58,1.0,1.3289999999999997,0.10946869334820807,0.14413470924557242,0.18853535353535356,0.22811656565656563,73.54838709677418,84.80838709677418,1.25,1.5859999999999999,0.6041521457731753,0.7356437319526038,0.0,0.0,686.0,774.1679999999999,1191.5796504680266,1201.7881876617478,2.4030483405483403,3.495941558441558,155.0,"{""Lightweight"": 1184.4784300235656}","{""Lightweight"": 1282.958086346602}",1012.4919212760763,1011.0379480348815
Parker Porter,1985-04-22 00:00:00,182.88,190.5,265.0,Orthodox,8,2023-08-26 00:00:00,265.0,1143.5785733590255,1244.2241537279913,0,1,4682.025245673169,4,0.0,3,4,0,0,3,0,0,0,5.542079934990382,5.104350984565583,6.340759116505385,6.1522381884136745,11.311592511965646,10.591619285145896,0.3945730192685521,0.3755434675189816,0.46962542084123926,0.4558628347275987,0.6895720789818811,0.6788093099519215,0.7617222316270861,0.8212937785416761,0.04303555007055638,0.029785957282430595,0.07024221830235758,0.046020264175893257,0.7342336430436073,0.7497012239384313,0.08021443705727441,0.057754914584538346,0.06055191989911828,0.09029746703258587,0.0,0.0,0.5230525818773512,0.494545886152882,0.24860739750445635,0.2996026861408199,0.45138888888888895,0.598987111111111,0.04668850237360164,0.0720119711295773,0.9375,0.9485499999999998,0.027272727272727275,0.07483636363636363,0.027272727272727275,0.07483636363636363,0.0,0.0,4.704670329670329,6.118335868131867,0.625,0.4297789999999999,0.10727190605239388,0.08139975609756094,0.16237026862026863,0.17855258366300364,110.14069264069265,142.5438109090909,0.12500000000000003,0.11764899999999995,0.027472527472527472,0.025856923076923066,0.0,0.0,440.375,254.54158239999992,1191.6810977674163,1190.538546670451,2.4801501951995375,3.127232680065547,265.0,"{""Heavyweight"": 1142.7057412242027}","{""Heavyweight"": 1244.223969201358}",1021.9606996422616,999.6990346543105
Billy Vaughan,1983-12-02 00:00:00,167.64000000000001,181.64664388762338,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Juancamilo Ronderos,1995-02-17 00:00:00,160.02,162.56,125.0,Southpaw,2,2023-02-18 00:00:00,125.0,1119.6850540763771,1200.0,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,2.5467447623338595,3.441090335661185,2.422842982653751,3.0189231808965986,8.04460464068484,10.391980175715252,0.24330357142857142,0.28348214285714285,0.5392857142857144,0.595,0.4692028985507246,0.6481884057971014,0.8191964285714286,0.8040178571428571,0.03125,0.04375,0.14955357142857142,0.15223214285714284,0.8636363636363636,0.8090909090909091,0.13636363636363635,0.1909090909090909,0.0,0.0,0.0,0.0,0.6447368421052632,0.7026315789473684,0.25,0.35,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6837125478711421,0.5841405722009462,0.5,1.0,8.853345348051363,10.529398513178643,2.3316062176165806,4.663212435233161,0.45454545454545453,0.9090909090909091,0.21243523316062177,0.42487046632124353,37.272727272727266,74.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,165.5,154.5,1231.3765220460155,1243.9271308644218,0.28649921507064363,0.5729984301412873,125.0,"{""Flyweight"": 1119.4383060667153}","{""Flyweight"": 1157.4828579870739}",978.817393210048,995.0802696483184
Billy Brand,1996-07-03 00:00:00,167.64000000000001,165.1,135.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,{},{},,
Travis Galbraith,1981-05-18 00:00:00,182.88,181.64664388762338,170.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,{},{},,
Sultan Aliev,1984-09-17 00:00:00,180.34,187.96,170.0,Orthodox,4,2019-04-20 00:00:00,170.0,1214.6997717340944,1214.6997717340944,1,0,2434.5079951666858,2,0.0,2,1,0,0,1,0,0,0,1.7074074074074075,1.915296296296296,2.871296296296296,3.1831185185185182,3.47962962962963,3.881318518518518,0.49343711843711835,0.48985531135531124,0.5556596361942274,0.5642585731529127,0.703202865448505,0.7830145348837209,0.8772893772893773,0.8622747252747252,0.10515873015873015,0.12254761904761904,0.017551892551892552,0.02836996336996337,0.6,0.6589499999999999,0.24,0.24084999999999995,0.16,0.306,0.0,0.0,0.7491666666666666,0.7240257142857143,0.42566141289051507,0.4271358007317759,0.17987012987012987,0.24566233766233764,0.030864197530864203,0.04234567901234567,1.0,1.0,0.0,0.0,0.016666666666666663,0.03266666666666666,0.0,0.0,3.625,4.514999999999999,1.375,1.895,0.31235801908223537,0.46837800999545653,0.3360339506172839,0.2963602469135802,190.64935064935062,187.70402597402594,0.0,0.0,0.0,0.0,0.25,0.48999999999999994,640.5,583.866,1264.403804787244,1265.3959355662148,0.5762802956680507,0.7273227905880966,170.0,"{""Welterweight"": 1213.8535565410807}","{""Welterweight"": 1213.8535565410807}",979.4968164268807,996.708963011885
Patrick Cote,1980-02-29 00:00:00,180.34,190.5,170.0,Orthodox,21,2017-04-08 00:00:00,170.0,1271.7235781980867,1346.3228838699174,0,2,12542.893185152536,10,0.0,15,6,3,0,2,9,0,0,3.372360692352703,3.9214564821764664,3.690504801762104,4.448779310957878,6.967736350728374,8.136797926486032,0.45928832487784654,0.47797299394907933,0.5037315302951104,0.475758506791193,0.6514622676339459,0.7295830232221718,0.7496416369174161,0.6880632052656771,0.116073794227405,0.1642841093113202,0.13428456885517895,0.1478004488791091,0.5292989572820299,0.6880209191564495,0.21887484374891397,0.152695358171533,0.2042071513500085,0.15858583113005567,1.0236832839101844,0.548044436164033,0.6193447117803695,0.5910539137770996,0.2381673219950979,0.23318756367519072,0.38171260032197957,0.28896036257860486,0.00907897029516012,0.032681764161559976,0.4516594516594517,0.18731757584184208,0.12566049650268496,0.1086249468615255,0.0611561341235518,0.020141719078886327,0.09523809523809526,0.0070718697475373096,2.8446389234927354,2.7187627556720813,0.5506836397925506,0.3457431934203449,0.12250598486150352,0.053806754580686074,0.16667268395352244,0.13435671586227815,630.7356647448813,537.1333744473202,0.39745190795063584,0.4513374609657777,0.0809482607378108,0.10799978791589243,0.2665938139253293,0.43560638167561544,677.4761904761903,749.6259506341275,1276.4153021344787,1359.888641778875,2.067948900861841,2.010293429938082,185.0,"{""Light Heavyweight"": 1162.945602358465, ""Middleweight"": 1134.5405996800112, ""Welterweight"": 1275.7470157093785}","{""Light Heavyweight"": 1162.945602358465, ""Middleweight"": 1266.655614592981, ""Welterweight"": 1351.9330342581202}",1052.083264969643,1007.3089156021503
Nick Aguirre,1996-01-15 00:00:00,175.26,187.96,135.0,Southpaw,2,2023-11-18 00:00:00,135.0,1118.517333328618,1200.0,0,2,0.0,0,0.0,2,0,0,0,0,2,0,0,0.6946301925025329,0.7901114488348531,2.843262411347518,2.9592907801418438,2.0137791286727458,2.381600810536981,0.36742424242424243,0.3477272727272727,0.45937846836847945,0.4544506104328523,0.6055555555555556,0.7366666666666667,0.9356060606060606,0.9431818181818181,0.053030303030303025,0.04090909090909091,0.011363636363636364,0.015909090909090907,0.9642857142857143,0.95,0.03571428571428571,0.049999999999999996,0.0,0.0,0.0,0.0,0.5377926421404682,0.5442140468227424,0.14999999999999997,0.12999999999999995,0.04999999999999999,0.06999999999999998,0.0,0.0,0.6666666666666667,0.5333333333333333,0.13333333333333333,0.18666666666666665,0.11225937183383991,0.12068895643363728,0.5,0.7,6.838905775075988,13.677811550151976,1.3677811550151975,2.735562310030395,0.09900990099009901,0.19801980198019803,0.3045845997973658,0.2160840932117528,457.3809523809524,574.4285714285714,0.5,0.7,0.37037037037037035,0.5185185185185185,0.5,0.7,779.0,827.4,1180.3356721239913,1172.4699409735879,0.5925324675324676,1.1850649350649352,145.0,"{""Featherweight"": 1151.6215256340201, ""Bantamweight"": 1124.1459335597556}","{""Featherweight"": 1151.6215256340201, ""Bantamweight"": 1124.1459335597556}",992.8881411211383,975.5750289390046
Jonny Parsons,1991-09-06 00:00:00,175.26,175.26,170.0,Orthodox,1,2023-07-22 00:00:00,170.0,1247.741619773193,1247.741619773193,1,0,1147.9978733177295,1,0.0,0,1,0,0,0,0,0,0,6.331658291457287,6.331658291457287,4.42211055276382,4.42211055276382,12.462311557788945,12.462311557788945,0.5080645161290323,0.5080645161290323,0.6691729323308271,0.6691729323308271,0.9130434782608695,0.9130434782608695,0.7661290322580645,0.7661290322580645,0.1532258064516129,0.1532258064516129,0.08064516129032258,0.08064516129032258,0.8095238095238095,0.8095238095238095,0.1111111111111111,0.1111111111111111,0.07936507936507936,0.07936507936507936,3.1695721077654517,3.1695721077654517,0.7567567567567568,0.7567567567567568,0.26315789473684215,0.26315789473684215,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1440536013400335,0.1440536013400335,860.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,597.0,1147.9978733177295,1147.9978733177295,0.0,0.0,170.0,"{""Welterweight"": 1247.4707795331656}","{""Welterweight"": 1247.4707795331656}",1000.0,1000.0
Devin Smyth,1995-07-21 00:00:00,177.8,182.88,170.0,Switch,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,{},{},,
Quemuel Ottoni,1992-10-22 00:00:00,182.88,182.88,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Emily Fernandez,,178.08301833568407,181.64664388762338,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Chad Sutton,1982-08-07 00:00:00,185.42,181.64664388762338,185.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,{},{},,
Erik Apple,1977-08-26 00:00:00,182.88,181.64664388762338,170.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,{},{},,
